! Peter.Koehler@awi.de
! 2025.1111
! Simulated atmospheric CO2 concentration with the BICYCLE-SE model for 3 scenarios for the last 4 Myr
! 
! column 1: Age (years before 1950)
! columns 2-4: atmospheric CO2 concentration (ppm) for different scenarios
! column  2: scenario SE+3C
! column  3: scenario SE++V6C
! column  4: scenario SE++V12C
! 
! This data set is used in the following study:
! Title       : Constraints on past CO2 and climate sensitivity from global temperature and sea level reconstructions across the Plio-Pleistocene
! Author      : Peter Köhler and Peter U. Clark
! Published   : Geophysical Research Letters (submitted)
!
-4e+06	284.706	328.66	410.414
-3.999e+06	283.598	327.673	409.598
-3.998e+06	283.06	327.181	409.112
-3.997e+06	286.096	330.761	413.597
-3.996e+06	285.974	330.591	413.571
-3.995e+06	287.048	332.065	415.954
-3.994e+06	288.393	334.006	418.41
-3.993e+06	290.897	336.797	422.278
-3.992e+06	292.497	338.83	424.814
-3.991e+06	294.906	341.641	428.619
-3.99e+06	297.065	344.191	431.784
-3.989e+06	298.614	346.232	434.772
-3.988e+06	300.215	348.06	437.157
-3.987e+06	301.54	349.677	439.357
-3.986e+06	302.327	350.376	440.175
-3.985e+06	302.382	350.709	440.624
-3.984e+06	301.632	350.362	440.934
-3.983e+06	301.02	349.047	438.23
-3.982e+06	301.034	348.822	437.937
-3.981e+06	302.652	349.567	436.954
-3.98e+06	302.806	349.796	437.398
-3.979e+06	302.48	349.444	437.016
-3.978e+06	301.28	348.145	435.447
-3.977e+06	300.8	347.471	434.616
-3.976e+06	300.435	347.038	434.119
-3.975e+06	300.082	346.704	433.74
-3.974e+06	299.701	346.465	434.095
-3.973e+06	299.677	346.21	433.542
-3.972e+06	300.032	346.194	432.796
-3.971e+06	300.074	346.3	433.023
-3.97e+06	300.338	346.587	433.333
-3.969e+06	300.624	346.913	433.706
-3.968e+06	300.783	347.131	434.008
-3.967e+06	300.825	347.196	434.098
-3.966e+06	301.175	347.582	434.538
-3.965e+06	301.58	348.037	435.093
-3.964e+06	302.005	348.501	435.652
-3.963e+06	302.4	348.893	436.063
-3.962e+06	302.752	349.27	436.516
-3.961e+06	302.852	349.31	436.474
-3.96e+06	302.156	348.813	436.45
-3.959e+06	302.481	348.906	436.121
-3.958e+06	302.674	349.11	436.372
-3.957e+06	302.373	348.818	436.126
-3.956e+06	301.022	347.405	434.652
-3.955e+06	299.646	345.842	432.784
-3.954e+06	298.888	344.923	431.587
-3.953e+06	298.377	344.308	430.784
-3.952e+06	297.74	343.594	429.911
-3.951e+06	296.618	342.845	429.912
-3.95e+06	294.83	340.27	425.708
-3.949e+06	296.53	341.913	427.222
-3.948e+06	296.956	342.536	428.197
-3.947e+06	297.101	342.781	428.604
-3.946e+06	297.245	343.016	428.979
-3.945e+06	296.8	342.661	428.771
-3.944e+06	296.486	342.26	428.335
-3.943e+06	296.348	342.125	428.31
-3.942e+06	296.299	342.067	428.298
-3.941e+06	296.191	342.095	428.286
-3.94e+06	296.294	342.322	428.542
-3.939e+06	297.214	343.292	429.577
-3.938e+06	298.393	344.525	430.998
-3.937e+06	299.035	345.325	432.112
-3.936e+06	299.054	345.438	432.409
-3.935e+06	299.041	345.453	432.478
-3.934e+06	298.127	344.736	432.175
-3.933e+06	298.198	344.708	431.913
-3.932e+06	297.812	344.298	431.441
-3.931e+06	296.425	343.171	430.953
-3.93e+06	296.706	342.885	429.618
-3.929e+06	296.933	343.201	430.047
-3.928e+06	296.708	342.985	429.829
-3.927e+06	296.368	342.916	430.307
-3.926e+06	294.865	341.429	428.897
-3.925e+06	293.834	340.13	427.044
-3.924e+06	291.865	338.011	424.64
-3.923e+06	290.826	336.782	422.993
-3.922e+06	290.098	335.979	421.989
-3.921e+06	289.041	335.013	420.827
-3.92e+06	289.082	334.919	421.097
-3.919e+06	289.979	336.009	422.342
