! Peter.Koehler@awi.de
! 2022.1013
! Simulated atmospheric CO2 concentration with the BICYCLE-SE model for 18 scenarios for the last 5 Myr
! 
! Results shown here are raw data (no running mean)
! 
! column 1: Age (cal BP)
! columns 2-19: atmospheric CO2 concentration (ppm) for different scenarios
! column  2: scenario SE+0
! column  3: scenario SE+1
! column  4: scenario SE+2
! column  5: scenario SE+3
! column  6: scenario SE+4
! column  7: scenario SE+V2
! column  8: scenario SE+V4
! column  9: scenario SE+V6
! column 10: scenario SE++V6
! column 11: scenario SE++V12
! column 12: scenario SE++V18
! column 13: scenario SE+3S
! column 14: scenario SE+V2S
! column 15: scenario SE+V4S
! column 16: scenario SE+V6S
! column 17: scenario SE++V6S
! column 18: scenario SE++V12S
! column 19: scenario SE++V18S
! 
! This data set is used in the following study:
! Title       : Atmospheric CO2 concentration based on boron isotopes versus simulations of the global carbon cycle during the Plio-Pleistocene 
! Author      : Peter Köhler
! Published   : Paleoceanography and Paleoclimatology, 38, e2022PA004439. https://doi.org/10.1029/2022PA004439 (2023)
!
-5e+06	280	280	280	280	280	280	280	280	280	280	280	280	280	280	280	280	280	280
-4.999e+06	292.027	289.194	289.194	287.545	293	287.664	287.783	287.902	287.773	288.169	288.526	274.303	274.424	274.544	274.665	274.624	275.024	275.385
-4.998e+06	293.605	292.086	292.086	289.406	297.942	289.606	289.806	290.007	289.795	290.46	291.055	274.55	274.756	274.964	275.168	275.119	275.787	276.382
-4.997e+06	295.271	294.852	294.852	291.37	302.484	291.64	291.913	292.186	291.892	292.793	293.607	276.3	276.587	276.875	277.16	277.089	278.014	278.84
-4.996e+06	296.544	296.98	296.98	292.838	306.253	293.173	293.514	293.854	293.479	294.6	295.614	278.024	278.391	278.756	279.123	279.019	280.195	281.227
-4.995e+06	301.232	302.518	302.518	297.645	312.876	298.051	298.474	298.892	298.385	299.761	301.011	281.695	282.139	282.575	283.012	282.844	284.258	285.496
-4.994e+06	303.842	305.795	305.795	300.45	316.843	300.936	301.437	301.921	301.295	302.895	304.298	282.952	283.431	283.906	284.387	284.173	285.753	287.234
-4.993e+06	307.504	310.234	310.234	304.272	321.805	304.776	305.294	305.835	305.156	306.909	308.625	284.192	284.776	285.342	285.904	285.63	287.42	289.004
-4.992e+06	311.401	314.753	314.753	308.45	327.111	309.096	309.767	310.421	309.437	311.577	313.408	285.144	285.735	286.323	286.917	286.598	288.614	290.52
-4.991e+06	313.35	317.248	317.248	310.443	329.943	311.115	311.805	312.485	311.47	313.687	315.697	285.787	286.51	287.219	287.915	287.513	289.72	291.622
