# age_ma,DST_anomaly_K,GMSST_anomaly_K,GMST_anomaly_K,BSL_m,R_LI_Wm2,CO2_ppm,R_CO2_Wm2,S_CO2_LI_K_per_Wm2
0,0,0,0,2.68,0.1808408527,284.1331213,0.116746372,0
0.001,0.11,0.11,0.1756738918,5.47,0.3760104081,280.4281497,0.04652588879,0.4157604757
0.002,0.25,0.25,0.397199375,9.1,0.6407763474,277.8286438,-0.003298699906,0.62307969
0.003,0.35,0.35,0.554019655,11.83,0.8481878533,275.6131949,-0.0461314373,0.6907489847
0.004,0.38,0.38,0.6008362552,12.83,0.9259811889,273.0683738,-0.09575909614,0.7237054524
0.005,0.38,0.38,0.6008362552,12.63,0.910343748,269.4465361,-0.1671935172,0.8084990494
0.006,0.31,0.31,0.4914327638,11.09,0.7912520078,264.5748721,-0.2648080518,0.93349493
0.007,0.18,0.18,0.2867249592,7.82,0.5459956392,260.6641348,-0.3444778049,1.42282672
0.008,0.03,0.03,0.0480522822,4.34,0.2961032708,259.775696,-0.362743711,-0.7210678995
0.009,-0.04,-0.04,-0.0642344672,2.62,0.1767216519,261.0143677,-0.3372942771,0.4000337364
0.01,-0.01,-0.01,-0.0160409642,3.3,0.2235969714,264.0627076,-0.2751746288,0.3110060636
0.011,-0.05,-0.05,-0.080322505,2.24,0.1507089033,266.7807626,-0.2203873986,1.152758891
0.012,-0.24,-0.24,-0.3882312192,-3.47,-0.2247519371,253.8849024,-0.4854594796,0.5466417605
0.013,-0.54,-0.54,-0.8830526472,-13.3,-0.8067294021,239.9331786,-0.7878444864,0.5537859698
0.014,-1.01,-1.01,-1.679567804,-27.8,-1.530955522,239.2774205,-0.8024865159,0.7197812401
0.015,-1.6,-1.6,-2.71624832,-46.17,-2.253944599,229.3619873,-1.028910009,0.8274043918
0.016,-2.32,-2.32,-4.036849741,-68.85,-2.91727768,223.1368569,-1.176121649,0.9861851767
0.017,-2.98,-2.98,-5.300994337,-90.11,-3.388540537,202.7709168,-1.688161793,1.04418065
0.018,-3.27,-3.27,-5.872662782,-99.21,-3.565755134,189.1388285,-2.060498069,1.04379639
0.019,-3.21,-3.21,-5.753574532,-97.75,-3.53787174,190.4689123,-2.023006854,1.034652067
0.02,-3.05,-3.05,-5.438077105,-93.11,-3.447979365,192.6774503,-1.961329072,1.005318364
0.021,-2.94,-2.94,-5.222920231,-89.89,-3.384133323,189.9359501,-2.037997987,0.9632596358
0.022,-3,-3,-5.340102,-91.83,-3.422763279,187.8078073,-2.098280569,0.9672268773
0.023,-3.09,-3.09,-5.51666902,-94.69,-3.478837199,189.1669059,-2.059703929,0.9960509263
0.024,-3.1,-3.1,-5.53634642,-94.93,-3.483500382,185.8835609,-2.153378491,0.9821652274
0.025,-3.05,-3.05,-5.438077105,-93.33,-3.452293175,182.3536751,-2.255950778,0.95267076
0.026,-2.91,-2.91,-5.16448822,-89.41,-3.374492945,184.28066,-2.199712379,0.9264976657
0.027,-2.7,-2.7,-4.75842978,-83.44,-3.251416159,187.9789179,-2.093408433,0.8902873608
0.028,-2.51,-2.51,-4.395515564,-77.81,-3.128886795,190.4100577,-2.024660251,0.8529107282
0.029,-2.34,-2.34,-4.074403975,-72.82,-3.013841541,192.2133617,-1.974230783,0.8168293703
0.03,-2.2,-2.2,-3.81251288,-68.56,-2.910033422,189.1471418,-2.060262923,0.76705947
0.031,-2.15,-2.15,-3.719539345,-66.95,-2.86931913,187.4855496,-2.107468469,0.7473775544
0.032,-2.15,-2.15,-3.719539345,-66.99,-2.870341011,193.3200869,-1.943514921,0.77267359
0.033,-2.19,-2.19,-3.793894636,-68.48,-2.908030267,196.536714,-1.855229453,0.7964912391
0.034,-2.31,-2.31,-4.018090276,-72.17,-2.998353416,196.0784924,-1.867717438,0.825736081
0.035,-2.36,-2.36,-4.112005283,-73.81,-3.037199829,201.3470268,-1.725862883,0.8633111786
0.036,-2.32,-2.32,-4.036849741,-72.54,-3.007184673,201.3615358,-1.725477377,0.8529765486
0.037,-2.18,-2.18,-3.775288161,-68.59,-2.910784076,205.7149062,-1.611044718,0.8349029414
0.038,-2.08,-2.08,-3.589870669,-65.55,-2.833212889,211.0896059,-1.473060427,0.8336374412
0.039,-2.1,-2.1,-3.62686002,-66.02,-2.845408655,205.8566438,-1.607359837,0.8145179851
0.04,-2.14,-2.14,-3.700979943,-67.46,-2.882308264,196.0447982,-1.868636863,0.7789986718
0.041,-2.17,-2.17,-3.756693454,-68.27,-2.902762185,201.1705722,-1.730553519,0.8108002332
0.042,-2.17,-2.17,-3.756693454,-68.22,-2.901505782,202.6543116,-1.691239244,0.8179625544
0.043,-2.18,-2.18,-3.775288161,-68.76,-2.915032337,203.8689373,-1.65926928,0.8253255856
0.044,-2.19,-2.19,-3.793894636,-69.15,-2.924743563,203.4644055,-1.669895691,0.8257219831
0.045,-2.19,-2.19,-3.793894636,-68.94,-2.919520444,210.6769938,-1.483528186,0.8616517679
0.046,-2.13,-2.13,-3.68243231,-67.34,-2.879259755,219.3042736,-1.268811194,0.8877457389
0.047,-1.97,-1.97,-3.387270678,-62.49,-2.751906617,211.9368298,-1.45163078,0.8058143314
0.048,-1.83,-1.83,-3.131475614,-58.19,-2.631735519,203.8553812,-1.659625034,0.7297162695
0.049,-1.8,-1.8,-3.07696248,-57.08,-2.599522353,201.381293,-1.724952472,0.7115228101
0.05,-1.91,-1.91,-3.27736178,-60.69,-2.702473674,204.6049713,-1.6399888,0.7547242606
0.051,-2.1,-2.1,-3.62686002,-66.85,-2.866762089,208.6966644,-1.534055162,0.8241332946
0.052,-2.16,-2.16,-3.738110515,-68.94,-2.919520444,215.1221019,-1.371822022,0.8710818457
0.053,-2.06,-2.06,-3.552928391,-65.98,-2.844373667,222.1049741,-1.200919781,0.8782869367
0.054,-1.88,-1.88,-3.222566205,-60.64,-2.701082938,220.709609,-1.234636955,0.8187996841
0.055,-1.75,-1.75,-2.986342625,-56.41,-2.579831685,214.4606805,-1.388296644,0.752582169
0.056,-1.77,-1.77,-3.022555262,-57.29,-2.605655603,210.519141,-1.487538253,0.7384344275
0.057,-1.96,-1.96,-3.368923107,-63.37,-2.775633918,214.0221889,-1.399246583,0.8069507872
0.058,-2.17,-2.17,-3.756693454,-70.34,-2.954080274,222.7038757,-1.18651303,0.9072838547
0.059,-2.28,-2.28,-3.961882493,-74.11,-3.044223987,227.9449383,-1.062066018,0.9648326075
0.06,-2.31,-2.31,-4.018090276,-75.02,-3.06537995,220.4035745,-1.242060378,0.9328255229
0.061,-2.31,-2.31,-4.018090276,-75.2,-3.069538176,211.7642755,-1.455988407,0.8878724282
0.062,-2.32,-2.32,-4.036849741,-75.29,-3.071614049,206.5125042,-1.590341802,0.8659133355
0.063,-2.31,-2.31,-4.018090276,-74.95,-3.063760522,200.4155511,-1.750670588,0.8345929529
0.064,-2.3,-2.3,-3.99934258,-74.76,-3.059358292,198.8842458,-1.791705035,0.8244259681
0.065,-2.25,-2.25,-3.905780625,-73.32,-3.025673177,201.1105048,-1.732151211,0.8209173578
0.066,-2.21,-2.21,-3.831142892,-72.22,-2.999549149,201.3717274,-1.7252066,0.8108658088
0.067,-2.19,-2.19,-3.793894636,-71.45,-2.981053623,203.9316042,-1.657625006,0.8178826213
0.068,-2.1,-2.1,-3.62686002,-68.96,-2.920018486,202.4275371,-1.697229361,0.7855025635
0.069,-2.05,-2.05,-3.534474905,-67.26,-2.87722477,205.1636743,-1.625399775,0.7849810415
0.07,-1.98,-1.98,-3.405630017,-65.19,-2.823819884,214.6656983,-1.383184652,0.8095142251
0.071,-1.82,-1.82,-3.113292801,-60.37,-2.693556272,228.3339548,-1.052943356,0.8309870839
0.072,-1.66,-1.66,-2.823968295,-55.39,-2.549491691,236.8358262,-0.8573585215,0.828908851
0.073,-1.56,-1.56,-2.644670371,-52.48,-2.460452295,232.5534562,-0.9549803292,0.7743295394
0.074,-1.56,-1.56,-2.644670371,-52.46,-2.459827311,233.2822229,-0.9382409288,0.7782864217
0.075,-1.58,-1.58,-2.680435809,-53.18,-2.482213165,243.5458835,-0.7078892936,0.8402350219
